stop_id,stop_name,route_id,sequence,latitude,longitude
S-002406,Stop 02406,R-0144,14,23.156705,72.673346
S-002407,Stop 02407,R-0144,15,23.160068,72.671609
S-002408,Stop 02408,R-0144,16,23.159002,72.666238
S-002409,Stop 02409,R-0144,17,23.164133,72.66936
S-002410,Stop 02410,R-0144,18,23.17013,72.663455
S-002411,Stop 02411,R-0144,19,23.17366,72.661095
S-002412,Stop 02412,R-0144,20,23.17348,72.652988
S-002413,Stop 02413,R-0144,21,23.178285,72.650747
S-002414,Stop 02414,R-0144,22,23.188767,72.651519
S-002415,Stop 02415,R-0144,23,23.186302,72.650226
S-002416,Stop 02416,R-0144,24,23.197991,72.643328
S-002417,Stop 02417,R-0145,1,23.149963,72.685852
S-002418,Stop 02418,R-0145,2,23.144609,72.690552
S-002419,Stop 02419,R-0145,3,23.134166,72.707808
S-002420,Stop 02420,R-0145,4,23.134558,72.715659
S-002421,Stop 02421,R-0145,5,23.126508,72.723596
S-002422,Stop 02422,R-0145,6,23.118109,72.73874
S-002423,Stop 02423,R-0145,7,23.104131,72.746707
S-002424,Stop 02424,R-0145,8,23.098833,72.752888
S-002425,Stop 02425,R-0146,1,22.970589,72.554216
S-002426,Stop 02426,R-0146,2,22.974639,72.545596
S-002427,Stop 02427,R-0146,3,22.984512,72.546669
S-002428,Stop 02428,R-0146,4,22.986475,72.546279
S-002429,Stop 02429,R-0146,5,22.992303,72.543742
S-002430,Stop 02430,R-0146,6,22.993235,72.541829
S-002431,Stop 02431,R-0146,7,22.994945,72.549089
S-002432,Stop 02432,R-0146,8,23.001775,72.540936
S-002433,Stop 02433,R-0146,9,23.007462,72.542299
S-002434,Stop 02434,R-0146,10,23.009501,72.545886
S-002435,Stop 02435,R-0146,11,23.013106,72.53964
S-002436,Stop 02436,R-0146,12,23.020956,72.544039
S-002437,Stop 02437,R-0146,13,23.02711,72.542778
S-002438,Stop 02438,R-0146,14,23.026133,72.539569
S-002439,Stop 02439,R-0146,15,23.034903,72.531626
S-002440,Stop 02440,R-0146,16,23.040545,72.536476
S-002441,Stop 02441,R-0146,17,23.043478,72.536044
S-002442,Stop 02442,R-0146,18,23.048659,72.535332
S-002443,Stop 02443,R-0146,19,23.051326,72.529825
S-002444,Stop 02444,R-0146,20,23.053152,72.529524
S-002445,Stop 02445,R-0146,21,23.061397,72.529063
S-002446,Stop 02446,R-0146,22,23.064121,72.525658
S-002447,Stop 02447,R-0146,23,23.068855,72.532017
S-002448,Stop 02448,R-0146,24,23.068258,72.531542
S-002449,Stop 02449,R-0147,1,23.165184,72.635603
S-002450,Stop 02450,R-0147,2,23.147516,72.647829
S-002451,Stop 02451,R-0147,3,23.140671,72.653481
S-002452,Stop 02452,R-0147,4,23.130296,72.664151
S-002453,Stop 02453,R-0147,5,23.114688,72.677762
S-002454,Stop 02454,R-0147,6,23.10702,72.693076
S-002455,Stop 02455,R-0147,7,23.095389,72.701413
S-002456,Stop 02456,R-0147,8,23.076894,72.718509
S-002457,Stop 02457,R-0147,9,23.069608,72.730125
S-002458,Stop 02458,R-0147,10,23.062554,72.738124
S-002459,Stop 02459,R-0147,11,23.04611,72.756024
S-002460,Stop 02460,R-0147,12,23.031488,72.760484
S-002461,Stop 02461,R-0147,13,23.021692,72.771585
S-002462,Stop 02462,R-0147,14,23.011888,72.790255
S-002463,Stop 02463,R-0147,15,23.001755,72.798272
S-002464,Stop 02464,R-0147,16,22.991827,72.814666
S-002465,Stop 02465,R-0147,17,22.979887,72.820925
S-002466,Stop 02466,R-0147,18,22.966505,72.83754
S-002467,Stop 02467,R-0147,19,22.950699,72.845171
S-002468,Stop 02468,R-0147,20,22.942321,72.86097
S-002469,Stop 02469,R-0148,1,22.935576,72.600426
S-002470,Stop 02470,R-0148,2,22.94503,72.619984
S-002471,Stop 02471,R-0148,3,22.9443,72.636564
S-002472,Stop 02472,R-0148,4,22.944861,72.652437
S-002473,Stop 02473,R-0148,5,22.942532,72.66571
S-002474,Stop 02474,R-0148,6,22.948025,72.679949
S-002475,Stop 02475,R-0148,7,22.948883,72.702026
S-002476,Stop 02476,R-0148,8,22.951339,72.712161
S-002477,Stop 02477,R-0148,9,22.948824,72.72841
S-002478,Stop 02478,R-0148,10,22.954778,72.752454
S-002479,Stop 02479,R-0148,11,22.956192,72.761668
S-002480,Stop 02480,R-0149,1,22.97561,72.63098
S-002481,Stop 02481,R-0149,2,22.969916,72.61807
S-002482,Stop 02482,R-0149,3,22.970662,72.595478
S-002483,Stop 02483,R-0149,4,22.965204,72.579676
S-002484,Stop 02484,R-0149,5,22.959472,72.56677
S-002485,Stop 02485,R-0149,6,22.955334,72.547865
S-002486,Stop 02486,R-0149,7,22.953682,72.540939
S-002487,Stop 02487,R-0149,8,22.948448,72.523146
S-002488,Stop 02488,R-0150,1,23.045608,72.81549
S-002489,Stop 02489,R-0150,2,23.046701,72.797769
S-002490,Stop 02490,R-0150,3,23.041229,72.78148
S-002491,Stop 02491,R-0150,4,23.048999,72.774203
S-002492,Stop 02492,R-0150,5,23.042755,72.760154
S-002493,Stop 02493,R-0150,6,23.044469,72.743624
S-002494,Stop 02494,R-0150,7,23.043269,72.728087
S-002495,Stop 02495,R-0150,8,23.049999,72.719819
S-002496,Stop 02496,R-0150,9,23.044206,72.700977
S-002497,Stop 02497,R-0150,10,23.050792,72.686081
S-002498,Stop 02498,R-0150,11,23.053184,72.674769
S-002499,Stop 02499,R-0150,12,23.048487,72.661518
S-002500,Stop 02500,R-0150,13,23.050361,72.652128
S-002501,Stop 02501,R-0150,14,23.045944,72.636966
S-002502,Stop 02502,R-0150,15,23.054356,72.628641
S-002503,Stop 02503,R-0150,16,23.050172,72.60764
S-002504,Stop 02504,R-0150,17,23.050587,72.596372
S-002505,Stop 02505,R-0150,18,23.053278,72.57949
S-002506,Stop 02506,R-0150,19,23.053431,72.565902
S-002507,Stop 02507,R-0150,20,23.057727,72.556711
S-002508,Stop 02508,R-0150,21,23.052514,72.544686
S-002509,Stop 02509,R-0151,1,23.130022,72.846837
S-002510,Stop 02510,R-0151,2,23.123961,72.83112
S-002511,Stop 02511,R-0151,3,23.117047,72.802221
S-002512,Stop 02512,R-0151,4,23.10944,72.780863
S-002513,Stop 02513,R-0151,5,23.092495,72.761703
S-002514,Stop 02514,R-0151,6,23.085813,72.742949
S-002515,Stop 02515,R-0151,7,23.075749,72.720007
S-002516,Stop 02516,R-0151,8,23.068354,72.702993
S-002517,Stop 02517,R-0151,9,23.054039,72.68135
S-002518,Stop 02518,R-0152,1,23.020477,72.779173
S-002519,Stop 02519,R-0152,2,23.020713,72.781176
S-002520,Stop 02520,R-0152,3,23.024621,72.794729
S-002521,Stop 02521,R-0152,4,23.025371,72.802128
S-002522,Stop 02522,R-0152,5,23.034423,72.807133
S-002523,Stop 02523,R-0152,6,23.031932,72.811744
S-002524,Stop 02524,R-0152,7,23.037361,72.823138
S-002525,Stop 02525,R-0152,8,23.04191,72.831913
S-002526,Stop 02526,R-0152,9,23.044056,72.840854
S-002527,Stop 02527,R-0152,10,23.041645,72.844507
S-002528,Stop 02528,R-0152,11,23.040209,72.85258
S-002529,Stop 02529,R-0152,12,23.046783,72.860516
S-002530,Stop 02530,R-0153,1,22.919069,72.614958
S-002531,Stop 02531,R-0153,2,22.932083,72.61062
S-002532,Stop 02532,R-0153,3,22.934481,72.622509
S-002533,Stop 02533,R-0153,4,22.943874,72.625555
S-002534,Stop 02534,R-0153,5,22.955586,72.634501
S-002535,Stop 02535,R-0153,6,22.95647,72.631974
S-002536,Stop 02536,R-0153,7,22.97202,72.638052
S-002537,Stop 02537,R-0153,8,22.973127,72.646539
S-002538,Stop 02538,R-0153,9,22.982278,72.655567
S-002539,Stop 02539,R-0153,10,22.993512,72.6577
S-002540,Stop 02540,R-0153,11,23.005477,72.662331
S-002541,Stop 02541,R-0153,12,23.009575,72.666442
S-002542,Stop 02542,R-0153,13,23.012741,72.675167
S-002543,Stop 02543,R-0153,14,23.026847,72.681564
S-002544,Stop 02544,R-0153,15,23.028443,72.68471
S-002545,Stop 02545,R-0153,16,23.043096,72.687046
S-002546,Stop 02546,R-0153,17,23.050298,72.697823
S-002547,Stop 02547,R-0153,18,23.06087,72.695055
S-002548,Stop 02548,R-0153,19,23.061417,72.70703
S-002549,Stop 02549,R-0153,20,23.075307,72.708471
S-002550,Stop 02550,R-0153,21,23.086369,72.715079
S-002551,Stop 02551,R-0153,22,23.084981,72.724041
S-002552,Stop 02552,R-0154,1,23.034364,72.744486
S-002553,Stop 02553,R-0154,2,23.033393,72.74858
S-002554,Stop 02554,R-0154,3,23.026677,72.742955
S-002555,Stop 02555,R-0154,4,23.016407,72.749113
S-002556,Stop 02556,R-0154,5,23.014087,72.745067
S-002557,Stop 02557,R-0154,6,23.006498,72.755866
S-002558,Stop 02558,R-0154,7,23.00454,72.752171
S-002559,Stop 02559,R-0154,8,22.997441,72.759668
S-002560,Stop 02560,R-0154,9,22.999252,72.752745
S-002561,Stop 02561,R-0154,10,22.994055,72.755318
S-002562,Stop 02562,R-0154,11,22.988262,72.758373
S-002563,Stop 02563,R-0154,12,22.982928,72.7639
S-002564,Stop 02564,R-0154,13,22.971543,72.764103
S-002565,Stop 02565,R-0154,14,22.969596,72.769093
S-002566,Stop 02566,R-0154,15,22.963309,72.769715
S-002567,Stop 02567,R-0154,16,22.956456,72.771355
S-002568,Stop 02568,R-0154,17,22.958399,72.771662
S-002569,Stop 02569,R-0154,18,22.949909,72.777225
S-002570,Stop 02570,R-0154,19,22.944713,72.775837
S-002571,Stop 02571,R-0154,20,22.939114,72.779606
S-002572,Stop 02572,R-0154,21,22.937929,72.780015
S-002573,Stop 02573,R-0154,22,22.929095,72.779972
S-002574,Stop 02574,R-0155,1,23.116385,72.590742
S-002575,Stop 02575,R-0155,2,23.107918,72.588159
S-002576,Stop 02576,R-0155,3,23.098192,72.591663
S-002577,Stop 02577,R-0155,4,23.08623,72.589502
S-002578,Stop 02578,R-0155,5,23.071699,72.588385
S-002579,Stop 02579,R-0155,6,23.061553,72.592392
S-002580,Stop 02580,R-0155,7,23.053666,72.594892
S-002581,Stop 02581,R-0155,8,23.047407,72.588728
S-002582,Stop 02582,R-0155,9,23.032953,72.590674
S-002583,Stop 02583,R-0156,1,22.929036,72.674879
S-002584,Stop 02584,R-0156,2,22.950036,72.668189
S-002585,Stop 02585,R-0156,3,22.970408,72.665106
S-002586,Stop 02586,R-0156,4,22.994856,72.665964
S-002587,Stop 02587,R-0156,5,23.012584,72.661069
S-002588,Stop 02588,R-0156,6,23.038091,72.652752
S-002589,Stop 02589,R-0156,7,23.059186,72.654595
S-002590,Stop 02590,R-0156,8,23.081018,72.655772
S-002591,Stop 02591,R-0156,9,23.094985,72.648883
S-002592,Stop 02592,R-0157,1,23.147671,72.539533
S-002593,Stop 02593,R-0157,2,23.13832,72.552931
S-002594,Stop 02594,R-0157,3,23.12504,72.567984
S-002595,Stop 02595,R-0157,4,23.112358,72.588809
S-002596,Stop 02596,R-0157,5,23.091502,72.597631
S-002597,Stop 02597,R-0157,6,23.085428,72.615581
S-002598,Stop 02598,R-0157,7,23.068555,72.633465
S-002599,Stop 02599,R-0157,8,23.048215,72.649215
S-002600,Stop 02600,R-0157,9,23.034384,72.667963
S-002601,Stop 02601,R-0157,10,23.025067,72.681595
S-002602,Stop 02602,R-0157,11,23.013257,72.701126
S-002603,Stop 02603,R-0157,12,23.000154,72.71285
S-002604,Stop 02604,R-0157,13,22.987241,72.732129
S-002605,Stop 02605,R-0157,14,22.972231,72.751732
S-002606,Stop 02606,R-0157,15,22.95829,72.766286
S-002607,Stop 02607,R-0157,16,22.938631,72.77573
S-002608,Stop 02608,R-0157,17,22.925877,72.798678
S-002609,Stop 02609,R-0158,1,23.072066,72.62895
S-002610,Stop 02610,R-0158,2,23.059823,72.634092
S-002611,Stop 02611,R-0158,3,23.047556,72.634593
S-002612,Stop 02612,R-0158,4,23.040959,72.630978
S-002613,Stop 02613,R-0158,5,23.025929,72.63444
S-002614,Stop 02614,R-0158,6,23.017521,72.630761
S-002615,Stop 02615,R-0158,7,23.004303,72.632804
S-002616,Stop 02616,R-0158,8,22.999529,72.641656
S-002617,Stop 02617,R-0158,9,22.987079,72.641352
S-002618,Stop 02618,R-0158,10,22.978077,72.635504
S-002619,Stop 02619,R-0158,11,22.96778,72.642566
S-002620,Stop 02620,R-0158,12,22.952456,72.635044
S-002621,Stop 02621,R-0158,13,22.948112,72.642833
S-002622,Stop 02622,R-0158,14,22.941464,72.644925
S-002623,Stop 02623,R-0159,1,23.121308,72.882729
S-002624,Stop 02624,R-0159,2,23.113807,72.877213
S-002625,Stop 02625,R-0159,3,23.115548,72.871153
S-002626,Stop 02626,R-0159,4,23.115844,72.860198
S-002627,Stop 02627,R-0159,5,23.107605,72.841849
S-002628,Stop 02628,R-0159,6,23.103968,72.836727
S-002629,Stop 02629,R-0159,7,23.107802,72.823362
S-002630,Stop 02630,R-0159,8,23.107244,72.819296
S-002631,Stop 02631,R-0159,9,23.100422,72.806352
S-002632,Stop 02632,R-0159,10,23.104207,72.794329
S-002633,Stop 02633,R-0159,11,23.100599,72.78118
S-002634,Stop 02634,R-0159,12,23.101991,72.77398
S-002635,Stop 02635,R-0159,13,23.097602,72.764085
S-002636,Stop 02636,R-0159,14,23.097589,72.755579
S-002637,Stop 02637,R-0159,15,23.099422,72.746985
S-002638,Stop 02638,R-0159,16,23.095848,72.732856
S-002639,Stop 02639,R-0159,17,23.09602,72.725122
S-002640,Stop 02640,R-0159,18,23.089584,72.711781
S-002641,Stop 02641,R-0159,19,23.093584,72.703858
S-002642,Stop 02642,R-0159,20,23.086266,72.691777
S-002643,Stop 02643,R-0159,21,23.090865,72.678395
S-002644,Stop 02644,R-0159,22,23.081719,72.673403
S-002645,Stop 02645,R-0159,23,23.079001,72.661045
S-002646,Stop 02646,R-0159,24,23.078364,72.6475
S-002647,Stop 02647,R-0159,25,23.080045,72.643593
S-002648,Stop 02648,R-0160,1,22.96531,72.540381
S-002649,Stop 02649,R-0160,2,22.971213,72.543184
S-002650,Stop 02650,R-0160,3,22.988022,72.551288
S-002651,Stop 02651,R-0160,4,22.989269,72.560712
S-002652,Stop 02652,R-0160,5,23.005097,72.557468
S-002653,Stop 02653,R-0160,6,23.005259,72.56617
S-002654,Stop 02654,R-0160,7,23.019268,72.567786
S-002655,Stop 02655,R-0160,8,23.023804,72.573872
S-002656,Stop 02656,R-0160,9,23.033436,72.579562
S-002657,Stop 02657,R-0160,10,23.038969,72.589502
S-002658,Stop 02658,R-0160,11,23.049647,72.586952
S-002659,Stop 02659,R-0160,12,23.062344,72.595309
S-002660,Stop 02660,R-0160,13,23.070607,72.601935
S-002661,Stop 02661,R-0160,14,23.081649,72.603964
S-002662,Stop 02662,R-0160,15,23.085424,72.612717
S-002663,Stop 02663,R-0160,16,23.090432,72.610076
S-002664,Stop 02664,R-0160,17,23.103898,72.621554
S-002665,Stop 02665,R-0160,18,23.115736,72.626684
S-002666,Stop 02666,R-0160,19,23.115152,72.624217
S-002667,Stop 02667,R-0160,20,23.129501,72.636587
S-002668,Stop 02668,R-0160,21,23.140782,72.634164
S-002669,Stop 02669,R-0160,22,23.143063,72.641724
S-002670,Stop 02670,R-0160,23,23.153671,72.64935
S-002671,Stop 02671,R-0161,1,23.15009,72.888456
S-002672,Stop 02672,R-0161,2,23.155937,72.87161
S-002673,Stop 02673,R-0161,3,23.148962,72.865637
S-002674,Stop 02674,R-0161,4,23.153833,72.841568
S-002675,Stop 02675,R-0161,5,23.153688,72.8318
S-002676,Stop 02676,R-0161,6,23.147405,72.814337
S-002677,Stop 02677,R-0161,7,23.146396,72.805337
S-002678,Stop 02678,R-0161,8,23.147084,72.79004
S-002679,Stop 02679,R-0161,9,23.144586,72.776839
S-002680,Stop 02680,R-0161,10,23.146626,72.76274
S-002681,Stop 02681,R-0161,11,23.141908,72.744717
S-002682,Stop 02682,R-0162,1,23.152819,72.611497
S-002683,Stop 02683,R-0162,2,23.139264,72.617506
S-002684,Stop 02684,R-0162,3,23.133804,72.623815
S-002685,Stop 02685,R-0162,4,23.122333,72.63527
S-002686,Stop 02686,R-0162,5,23.110069,72.637495
S-002687,Stop 02687,R-0162,6,23.098543,72.649521
S-002688,Stop 02688,R-0162,7,23.093148,72.65855
S-002689,Stop 02689,R-0162,8,23.079621,72.663285
S-002690,Stop 02690,R-0162,9,23.075178,72.673129
S-002691,Stop 02691,R-0162,10,23.061963,72.690102
S-002692,Stop 02692,R-0162,11,23.056282,72.69702
S-002693,Stop 02693,R-0162,12,23.045504,72.707461
S-002694,Stop 02694,R-0162,13,23.031203,72.715297
S-002695,Stop 02695,R-0162,14,23.024282,72.72388
S-002696,Stop 02696,R-0162,15,23.014754,72.726987
S-002697,Stop 02697,R-0162,16,23.001245,72.740825
S-002698,Stop 02698,R-0162,17,22.99707,72.747364
S-002699,Stop 02699,R-0162,18,22.979801,72.754004
S-002700,Stop 02700,R-0162,19,22.975035,72.767546
S-002701,Stop 02701,R-0162,20,22.965104,72.773557
S-002702,Stop 02702,R-0162,21,22.953546,72.779533
S-002703,Stop 02703,R-0163,1,23.163713,72.730338
S-002704,Stop 02704,R-0163,2,23.149395,72.717967
S-002705,Stop 02705,R-0163,3,23.145046,72.710845
S-002706,Stop 02706,R-0163,4,23.142538,72.699926
S-002707,Stop 02707,R-0163,5,23.131741,72.687923
S-002708,Stop 02708,R-0163,6,23.124043,72.679972
S-002709,Stop 02709,R-0163,7,23.114927,72.674271
S-002710,Stop 02710,R-0163,8,23.104348,72.667881
S-002711,Stop 02711,R-0163,9,23.102106,72.652629
S-002712,Stop 02712,R-0163,10,23.097623,72.644146
S-002713,Stop 02713,R-0163,11,23.086121,72.637224
S-002714,Stop 02714,R-0163,12,23.081807,72.631651
S-002715,Stop 02715,R-0163,13,23.069678,72.619375
S-002716,Stop 02716,R-0163,14,23.060912,72.61293
S-002717,Stop 02717,R-0163,15,23.061681,72.600916
S-002718,Stop 02718,R-0163,16,23.050585,72.587545
S-002719,Stop 02719,R-0163,17,23.040844,72.580918
S-002720,Stop 02720,R-0163,18,23.037506,72.575437
S-002721,Stop 02721,R-0163,19,23.029788,72.570061
S-002722,Stop 02722,R-0163,20,23.02189,72.560195
S-002723,Stop 02723,R-0164,1,22.963043,72.665778
S-002724,Stop 02724,R-0164,2,22.970083,72.668659
S-002725,Stop 02725,R-0164,3,22.971654,72.667232
S-002726,Stop 02726,R-0164,4,22.972821,72.661142
S-002727,Stop 02727,R-0164,5,22.973598,72.663068
S-002728,Stop 02728,R-0164,6,22.981243,72.659434
S-002729,Stop 02729,R-0164,7,22.976689,72.661516
S-002730,Stop 02730,R-0164,8,22.986689,72.653796
S-002731,Stop 02731,R-0164,9,22.981721,72.66044
S-002732,Stop 02732,R-0164,10,22.988557,72.654594
S-002733,Stop 02733,R-0164,11,22.990182,72.653973
S-002734,Stop 02734,R-0164,12,22.995067,72.652477
S-002735,Stop 02735,R-0164,13,22.995827,72.648503
S-002736,Stop 02736,R-0164,14,22.999562,72.648678
S-002737,Stop 02737,R-0164,15,23.00167,72.652331
S-002738,Stop 02738,R-0165,1,22.927804,72.520213
S-002739,Stop 02739,R-0165,2,22.923103,72.531379
S-002740,Stop 02740,R-0165,3,22.927311,72.541175
S-002741,Stop 02741,R-0165,4,22.933131,72.552006
S-002742,Stop 02742,R-0165,5,22.92973,72.564096
S-002743,Stop 02743,R-0165,6,22.929981,72.567754
S-002744,Stop 02744,R-0165,7,22.927983,72.583295
S-002745,Stop 02745,R-0165,8,22.93662,72.58917
S-002746,Stop 02746,R-0165,9,22.936914,72.599362
S-002747,Stop 02747,R-0165,10,22.933075,72.611432
S-002748,Stop 02748,R-0165,11,22.935595,72.61999
S-002749,Stop 02749,R-0165,12,22.934404,72.632834
S-002750,Stop 02750,R-0165,13,22.935283,72.639646
S-002751,Stop 02751,R-0165,14,22.93476,72.657481
S-002752,Stop 02752,R-0165,15,22.938537,72.669288
S-002753,Stop 02753,R-0165,16,22.938359,72.673032
S-002754,Stop 02754,R-0165,17,22.938126,72.68787
S-002755,Stop 02755,R-0165,18,22.937304,72.696226
S-002756,Stop 02756,R-0165,19,22.938947,72.701474
S-002757,Stop 02757,R-0165,20,22.944071,72.714401
S-002758,Stop 02758,R-0165,21,22.944771,72.72496
S-002759,Stop 02759,R-0165,22,22.945008,72.740203
S-002760,Stop 02760,R-0165,23,22.95056,72.743463
S-002761,Stop 02761,R-0166,1,23.045747,72.676427
S-002762,Stop 02762,R-0166,2,23.039403,72.687687
S-002763,Stop 02763,R-0166,3,23.037772,72.697826
S-002764,Stop 02764,R-0166,4,23.031311,72.712597
S-002765,Stop 02765,R-0166,5,23.021614,72.719659
S-002766,Stop 02766,R-0166,6,23.015676,72.734118
S-002767,Stop 02767,R-0166,7,23.015508,72.748987
S-002768,Stop 02768,R-0166,8,23.007491,72.757924
S-002769,Stop 02769,R-0166,9,23.002996,72.769915
S-002770,Stop 02770,R-0166,10,22.994261,72.782182
S-002771,Stop 02771,R-0166,11,22.989819,72.791209
S-002772,Stop 02772,R-0166,12,22.978188,72.802571
S-002773,Stop 02773,R-0167,1,23.108098,72.695071
S-002774,Stop 02774,R-0167,2,23.10586,72.68565
S-002775,Stop 02775,R-0167,3,23.10324,72.670007
S-002776,Stop 02776,R-0167,4,23.102786,72.649112
S-002777,Stop 02777,R-0167,5,23.104081,72.640668
S-002778,Stop 02778,R-0167,6,23.10686,72.624523
S-002779,Stop 02779,R-0167,7,23.099032,72.616495
S-002780,Stop 02780,R-0167,8,23.105101,72.600418
S-002781,Stop 02781,R-0167,9,23.097296,72.586382
S-002782,Stop 02782,R-0167,10,23.099392,72.573359
S-002783,Stop 02783,R-0167,11,23.100841,72.563233
S-002784,Stop 02784,R-0167,12,23.099064,72.542124
S-002785,Stop 02785,R-0167,13,23.095643,72.532022
S-002786,Stop 02786,R-0167,14,23.09896,72.514077
S-002787,Stop 02787,R-0168,1,22.990844,72.582348
S-002788,Stop 02788,R-0168,2,22.982327,72.588948
S-002789,Stop 02789,R-0168,3,22.977117,72.592558
S-002790,Stop 02790,R-0168,4,22.977435,72.585397
S-002791,Stop 02791,R-0168,5,22.975335,72.588394
S-002792,Stop 02792,R-0168,6,22.967931,72.591331
S-002793,Stop 02793,R-0168,7,22.95686,72.591547
S-002794,Stop 02794,R-0168,8,22.959877,72.594473
S-002795,Stop 02795,R-0168,9,22.955437,72.60266
S-002796,Stop 02796,R-0168,10,22.941614,72.597833
S-002797,Stop 02797,R-0168,11,22.94214,72.599573
S-002798,Stop 02798,R-0169,1,22.955232,72.650933
S-002799,Stop 02799,R-0169,2,22.955745,72.649777
S-002800,Stop 02800,R-0169,3,22.96613,72.65533
S-002801,Stop 02801,R-0169,4,22.97321,72.657422
S-002802,Stop 02802,R-0169,5,22.977592,72.664296
S-002803,Stop 02803,R-0169,6,22.984833,72.667157
S-002804,Stop 02804,R-0169,7,22.995779,72.662074
S-002805,Stop 02805,R-0169,8,23.001462,72.669551
S-002806,Stop 02806,R-0169,9,23.005847,72.667854
S-002807,Stop 02807,R-0169,10,23.010527,72.672232
S-002808,Stop 02808,R-0169,11,23.018609,72.677641
S-002809,Stop 02809,R-0169,12,23.027194,72.679903
S-002810,Stop 02810,R-0169,13,23.038168,72.677513
S-002811,Stop 02811,R-0169,14,23.041472,72.683341
S-002812,Stop 02812,R-0169,15,23.048639,72.676324
S-002813,Stop 02813,R-0169,16,23.055654,72.686695
S-002814,Stop 02814,R-0169,17,23.060787,72.69021
S-002815,Stop 02815,R-0169,18,23.064787,72.691913
S-002816,Stop 02816,R-0169,19,23.07649,72.690644
S-002817,Stop 02817,R-0169,20,23.086949,72.690555
S-002818,Stop 02818,R-0169,21,23.088955,72.695163
S-002819,Stop 02819,R-0169,22,23.098179,72.696032
S-002820,Stop 02820,R-0169,23,23.099669,72.700409
S-002821,Stop 02821,R-0169,24,23.111732,72.698111
S-002822,Stop 02822,R-0170,1,23.160513,72.520226
S-002823,Stop 02823,R-0170,2,23.147469,72.540412
S-002824,Stop 02824,R-0170,3,23.13569,72.551034
S-002825,Stop 02825,R-0170,4,23.118645,72.575449
S-002826,Stop 02826,R-0170,5,23.109125,72.595384
S-002827,Stop 02827,R-0170,6,23.093326,72.614229
S-002828,Stop 02828,R-0170,7,23.080741,72.625665
S-002829,Stop 02829,R-0170,8,23.066976,72.644654
S-002830,Stop 02830,R-0170,9,23.049148,72.669529
S-002831,Stop 02831,R-0170,10,23.037016,72.687582
S-002832,Stop 02832,R-0170,11,23.021757,72.706167
S-002833,Stop 02833,R-0170,12,23.013197,72.715489
S-002834,Stop 02834,R-0170,13,22.993894,72.735684
S-002835,Stop 02835,R-0170,14,22.986045,72.759416
S-002836,Stop 02836,R-0170,15,22.972066,72.774881
S-002837,Stop 02837,R-0170,16,22.954677,72.798223
S-002838,Stop 02838,R-0170,17,22.947067,72.813345
S-002839,Stop 02839,R-0170,18,22.93617,72.834621
S-002840,Stop 02840,R-0170,19,22.918385,72.846197
S-002841,Stop 02841,R-0170,20,22.910342,72.867229
S-002842,Stop 02842,R-0171,1,23.111718,72.670469
S-002843,Stop 02843,R-0171,2,23.106063,72.663097
S-002844,Stop 02844,R-0171,3,23.089287,72.648146
S-002845,Stop 02845,R-0171,4,23.080064,72.635716
S-002846,Stop 02846,R-0171,5,23.07566,72.634388
S-002847,Stop 02847,R-0171,6,23.065128,72.625077
S-002848,Stop 02848,R-0171,7,23.050332,72.617329
S-002849,Stop 02849,R-0171,8,23.044764,72.608432
S-002850,Stop 02850,R-0171,9,23.030818,72.60133
S-002851,Stop 02851,R-0171,10,23.028374,72.583078
S-002852,Stop 02852,R-0171,11,23.013724,72.580932
S-002853,Stop 02853,R-0171,12,23.00495,72.565145
S-002854,Stop 02854,R-0171,13,22.998827,72.562639
S-002855,Stop 02855,R-0171,14,22.980189,72.55021
S-002856,Stop 02856,R-0171,15,22.974177,72.540322
S-002857,Stop 02857,R-0171,16,22.961206,72.537187
S-002858,Stop 02858,R-0171,17,22.956085,72.52701
S-002859,Stop 02859,R-0171,18,22.941213,72.518043
S-002860,Stop 02860,R-0171,19,22.937012,72.504617
S-002861,Stop 02861,R-0172,1,23.153418,72.870197
S-002862,Stop 02862,R-0172,2,23.131411,72.869234
S-002863,Stop 02863,R-0172,3,23.112958,72.868304
S-002864,Stop 02864,R-0172,4,23.103563,72.8626
S-002865,Stop 02865,R-0172,5,23.087652,72.863135
S-002866,Stop 02866,R-0172,6,23.064924,72.856424
S-002867,Stop 02867,R-0172,7,23.055695,72.856502
S-002868,Stop 02868,R-0172,8,23.041562,72.851081
S-002869,Stop 02869,R-0172,9,23.025526,72.849769
S-002870,Stop 02870,R-0172,10,23.002359,72.848732
S-002871,Stop 02871,R-0172,11,22.990157,72.846571
S-002872,Stop 02872,R-0172,12,22.969696,72.846459
S-002873,Stop 02873,R-0172,13,22.95379,72.84628
S-002874,Stop 02874,R-0172,14,22.942704,72.838107
S-002875,Stop 02875,R-0172,15,22.925358,72.836141
S-002876,Stop 02876,R-0173,1,23.023633,72.621366
S-002877,Stop 02877,R-0173,2,23.018215,72.62999
S-002878,Stop 02878,R-0173,3,23.018078,72.623684
S-002879,Stop 02879,R-0173,4,23.00979,72.623646
S-002880,Stop 02880,R-0173,5,23.01034,72.624598
S-002881,Stop 02881,R-0173,6,23.005995,72.625862
S-002882,Stop 02882,R-0173,7,23.007237,72.636275
S-002883,Stop 02883,R-0173,8,23.005259,72.630699
S-002884,Stop 02884,R-0174,1,23.05037,72.860777
S-002885,Stop 02885,R-0174,2,23.046341,72.857459
S-002886,Stop 02886,R-0174,3,23.051548,72.860312
